title,address,categories/0,categories/1,categories/2,categories/3,categories/4,categories/5,categories/6,categories/7,categories/8,categories/9,categoryName,cid,city,claimThisBusiness,countryCode,imageUrl,imagesCount,isAdvertisement,location/lat,location/lng,neighborhood,openingHours/0/day,openingHours/0/hours,openingHours/1/day,openingHours/1/hours,openingHours/2/day,openingHours/2/hours,openingHours/3/day,openingHours/3/hours,openingHours/4/day,openingHours/4/hours,openingHours/5/day,openingHours/5/hours,openingHours/6/day,openingHours/6/hours,permanentlyClosed,phone,phoneUnformatted,postalCode,rank,reviewsCount,reviewsDistribution/fiveStar,reviewsDistribution/fourStar,reviewsDistribution/oneStar,reviewsDistribution/threeStar,reviewsDistribution/twoStar,state,street,subTitle,totalScore,url,website
Wrap N Print | Printing Shop | Xerox | Visiting Card | Brochure | Pamplets | Banner,"Shop No 9, JK Business Hub, Vijay Cross Rd, University Area, Ahmedabad, Gujarat 380009, India",Print shop,,,,,,,,,,Print shop,1.54E+18,Ahmedabad,FALSE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eUPjU8tRQYT3k8YWpUrpxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.79193&pitch=0&thumbfov=100,1,FALSE,23.0407651,72.5484715,University Area,Monday,9 AM to 10 PM,Tuesday,9 AM to 10 PM,Wednesday,9 AM to 10 PM,Thursday,9 AM to 10 PM,Friday,9 AM to 10 PM,Saturday,9 AM to 10 PM,Sunday,9 AM to 10 PM,FALSE,,,380009,45,7,7,0,0,0,0,Gujarat,"Shop No 9, JK Business Hub, Vijay Cross Rd",,5,https://www.google.com/maps/search/?api=1&query=Wrap%20N%20Print%20%7C%20Printing%20Shop%20%7C%20Xerox%20%7C%20Visiting%20Card%20%7C%20Brochure%20%7C%20Pamplets%20%7C%20Banner&query_place_id=ChIJX5EREH-FXjkRjCAYi-9VbxU,
Vishal Xerox,"149, Kalpana Complex, Memnagar, Ahmedabad, Gujarat 380009, India",Book store,,,,,,,,,,Book store,2.21E+18,Ahmedabad,FALSE,IN,,,FALSE,23.0460221,72.5515645,Memnagar,Monday,9:30 AM to 7 PM,Tuesday,9 AM to 7 PM,Wednesday,9 AM to 7 PM,Thursday,9 AM to 5 PM,Friday,9 AM to 7 PM,Saturday,9 AM to 7 PM,Sunday,Closed,FALSE,+91 98251 27208,9.20E+11,380009,46,0,,,,,,Gujarat,"149, Kalpana Complex",,,https://www.google.com/maps/search/?api=1&query=Vishal%20Xerox&query_place_id=ChIJu32CkJeFXjkRWs5x8JOosB4,
Dwarkesh Stationers - Art Xerox - Manish Electricals,"BLOCK-A, Drive In Rd, N.K.Group Society, Sarvottam Nagar Society, Navrangpura, Ahmedabad, Gujarat 380009, India",Print shop,Electrical supply store,Lamination service,Stationery store,,,,,,,Print shop,1.26E+19,Ahmedabad,TRUE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=74d9Efg3nQLoKLT6r6Jfzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.935808&pitch=0&thumbfov=100,1,FALSE,23.0414405,72.5524462,"N.K.Group Society, Sarvottam Nagar Society, Navrangpura",Monday,10 AM to 8 PM,Tuesday,10 AM to 8 PM,Wednesday,10 AM to 8 PM,Thursday,10 AM to 8 PM,Friday,10 AM to 8 PM,Saturday,10 AM to 8 PM,Sunday,Closed,FALSE,+91 93282 82744,9.19E+11,380009,47,3,2,0,0,1,0,Gujarat,"BLOCK-A, Drive In Rd",દ્વારકેશ સ્ટેશનર્સ - આર્ટ ઝેરોક્સ - મનીષ ઇલેક્ટ્રીકલ્સ,4.3,https://www.google.com/maps/search/?api=1&query=Dwarkesh%20Stationers%20-%20Art%20Xerox%20-%20Manish%20Electricals&query_place_id=ChIJSRUst5OEXjkRowvAYprgNq4,
Shubham Laser Printing & Binding,"1st Floor, Shanta Sagar Complex, 2, near Hatkesh Society Road, Sarvottam Nagar Society, Navrangpura, Ahmedabad, Gujarat 380009, India",Print shop,Bookbinder,Digital printing service,Lamination service,Offset printing service,Pen store,Stationery manufacturer,Stationery wholesaler,,,Print shop,4.36E+18,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipN8BNGNJZe7_0JJn4nBycfhAfcnDbfb88ZrRqHJ=w408-h306-k-no,40,FALSE,23.046556,72.5543803,"Sarvottam Nagar Society, Navrangpura",Monday,10 AM to 10 PM,Tuesday,10 AM to 10 PM,Wednesday,10 AM to 10 PM,Thursday,10 AM to 10 PM,Friday,10 AM to 10 PM,Saturday,10 AM to 10 PM,Sunday,12 to 7 PM,FALSE,+91 98240 14868,9.20E+11,380009,48,60,42,8,7,2,1,Gujarat,"1st Floor, Shanta Sagar Complex, 2, near Hatkesh Society Road",શુભમ લેસર પ્રિન્ટિંગ & બાઇન્ડીંગ,4.3,https://www.google.com/maps/search/?api=1&query=Shubham%20Laser%20Printing%20%26%20Binding&query_place_id=ChIJ04pKNpCEXjkRijg1Fp53cTw,http://www.facebook.com/shubhamlaserprinting
Prakash Xerox,"G-16, Torrent Power, Sahajanand Avenue, Naranpura Rd, beside AEC Tower, AEC Char Rasta, Naranpura, Ahmedabad, Gujarat 380013, India",Print shop,,,,,,,,,,Print shop,6.49E+18,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqCDYj9kyV_-rKa6hE0Xw_vBl76LmBYDMXe5eQHUWHKXDTSnXLIvbyBmWXL61KTdfsKFHAgSGxJaa08hakftJuOtd7BWdK6nqagQG54TTqAFU0ZEyz_hE81O4CWYTfMxiYkcuwp=w408-h724-k-no,16,FALSE,23.052511,72.5494033,"AEC Char Rasta, Naranpura",,,,,,,,,,,,,,,FALSE,,,380013,49,14,13,1,0,0,0,Gujarat,"G-16, Torrent Power, Sahajanand Avenue, Naranpura Rd, beside AEC Tower",,4.9,https://www.google.com/maps/search/?api=1&query=Prakash%20Xerox&query_place_id=ChIJ4zTpfQCFXjkRb5Q16neEAFo,
Quick Copier,"6, Shukun Siddhi Complex, Balkunj St, Maninagar, Ahmedabad, Gujarat 380008, India",Copy shop,,,,,,,,,,Copy shop,6.26E+18,Ahmedabad,TRUE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oYcy3YQHhjUIPd98e5fNFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.32072&pitch=0&thumbfov=100,1,FALSE,23.000393,72.607463,"Balvatika, Maninagar",Monday,10 AM to 10 PM,Tuesday,10 AM to 10 PM,Wednesday,10 AM to 10 PM,Thursday,10 AM to 10 PM,Friday,10 AM to 10 PM,Saturday,10 AM to 10 PM,Sunday,Closed,FALSE,+91 97128 21797,9.20E+11,380008,8,23,,,,,,Gujarat,"6, Shukun Siddhi Complex, Balkunj St",ક્વિક કોપિયર,4.7,https://www.google.com/maps/search/?api=1&query=Quick%20Copier&query_place_id=ChIJUWANS9yFXjkR2vy53Rx74VY,
Shreeji Xerox,"4, Jai Hind Cross Rd, Panchvati Society, Daxini Society, Maninagar, Ahmedabad, Gujarat 380008, India",Print shop,,,,,,,,,,Print shop,1.11E+19,Ahmedabad,TRUE,IN,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npWNeSQur7ZzD88AeJUk28ARdB_cyNaYKimM-UEHdn2iEF9OVXCYMUgYv2pgEirn9GeMhdeCPYoEtWo60bb-yh9szYSj9jr6bOQ2s0v5afYzCR2MG8uO3k-rFsZxrbnxBlpqcg=w426-h240-k-no,2,FALSE,22.9941588,72.6076093,"Panchvati Society, Daxini Society, Maninagar",Monday,10:15 AM to 8:30 PM,Tuesday,10:15 AM to 8:30 PM,Wednesday,10:15 AM to 8:30 PM,Thursday,10:15 AM to 8:30 PM,Friday,10:15 AM to 8:30 PM,Saturday,10:15 AM to 8:30 PM,Sunday,Closed,FALSE,+91 99780 78412,9.20E+11,380008,11,6,,,,,,Gujarat,"4, Jai Hind Cross Rd",શ્રીજી ઝેરોક્સ,3.7,https://www.google.com/maps/search/?api=1&query=Shreeji%20Xerox&query_place_id=ChIJP-5tAYSFXjkRIBZmnDE6cpo,
Prima Xerox & Computer,"Om Complex, Opp Navkar Complex, Near Shreyas Crossing Over Bridge, Shreyas Railway Crossing Rd, Mithila Society, Ambawadi, Ahmedabad, Gujarat 380015, India",Print shop,Book store,Computer store,Digital printing service,Invitation printing service,Lamination service,Offset printing service,,,,Print shop,1.30E+19,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr0eT0RBXZDRa0gWTvKbDFjO-rkwInQ-RR_3h66vEm_AtdugF3kJmqecWv9F1aUTPWqM4tgodNdsWsuyPKtOY1AxrKEQROQQwDyHIUAk2R9Q1IF7neFiWOe5-pjOQm5ugQb1Mc7OA=w408-h725-k-no,6,FALSE,23.0125795,72.5451476,"Nina society, Mithila Society, Bhudarpura, Ambawadi",Monday,9 AM to 8 PM,Tuesday,9 AM to 8 PM,Wednesday,9 AM to 8 PM,Thursday,9 AM to 8 PM,Friday,9 AM to 8 PM,Saturday,9 AM to 8 PM,Sunday,9 AM to 12 PM,FALSE,+91 93748 94022,9.19E+11,380015,6,13,,,,,,Gujarat,"Om Complex, Opp Navkar Complex, Near Shreyas Crossing Over Bridge, Shreyas Railway Crossing Rd",પ્રિમા ઝેરોક્સ & કમ્પ્યૂટર,3.4,https://www.google.com/maps/search/?api=1&query=Prima%20Xerox%20%26%20Computer&query_place_id=ChIJC9kX7x-FXjkRIUexVRei97M,
Jay Ambe Stationery & Xerox Stores,"2G7M+WFC, Maa Anandmayi Marg, Satellite, Shyamal, Ahmedabad, Gujarat 380015, India",Copy shop,Stationery store,,,,,,,,,Copy shop,1.79E+19,Ahmedabad,TRUE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ucA-BRxaXUN9mmWupnPZbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.78044&pitch=0&thumbfov=100,1,FALSE,23.0148179,72.5336374,"Satellite, Shyamal",,,,,,,,,,,,,,,FALSE,+91 93759 73370,9.19E+11,380015,9,2,,,,,,Gujarat,"2G7M+WFC, Maa Anandmayi Marg",જય અંબે સ્ટેશનરી & ઝેરોક્સ સ્ટોર્સ,4.5,https://www.google.com/maps/search/?api=1&query=Jay%20Ambe%20Stationery%20%26%20Xerox%20Stores&query_place_id=ChIJ50ikNdiEXjkRj7CyD561LPg,
Krishna Xerox,"132 Feet, Ring Road, Tapovan Society, Ambawadi, Ahmedabad, Gujarat 380015, India",Stationery store,,,,,,,,,,Stationery store,9.07E+18,Ahmedabad,TRUE,IN,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrK55_m9iyQeF862qrejfKyBfwSEanc05ysK3dY_w61VYbA_FElmr4USo_z9gUyvenuJFiBfBSluJl_d3j67G2kuot4Ao9OOTdpnoe_7HuEOKMy5Me_OHIGn_xBc0JXV-go6HtfK5O0-_gV=w408-h306-k-no,3,FALSE,23.0197446,72.5434254,"Tapovan Society, Ambawadi",,,,,,,,,,,,,,,FALSE,,,,15,0,,,,,,Gujarat,"132 Feet, Ring Road",,,https://www.google.com/maps/search/?api=1&query=Krishna%20Xerox&query_place_id=ChIJ6xdkHACFXjkRLkIWeaze1n0,
Tushar Xerox,"Gandhi Park, 7, University Rd, near Sahajanand College, Bemanagar, Acharya Narendradev Nagar, Ambawadi, Ahmedabad, Gujarat 380015, India",Print shop,Digital printing service,,,,,,,,,Print shop,1.33E+19,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/gps-proxy/ALd4DhENwWWp-x4s7pl6uh9MlEWdt2Bs8ayVTdu37X7ZUkHI_MS3XTbvKalwHQPrrwzSJ5zCc-qpEcyCblmZO6hfYYuh5hnx7lgBRD2pMzFhDV7KdfZi7PU3x4JhVxU6dE2i1thut9FKs5gQvd4Jg1nRGkWWWAqsNibjaLLrT-6O0hZAQwZ422MQ2_8eqC253lnwMSpG8p8=w408-h306-k-no,18,FALSE,23.0241491,72.5426662,"Bemanagar, Acharya Narendradev Nagar, Ambawadi",Monday,10 AM to 8:30 PM,Tuesday,10 AM to 8:30 PM,Wednesday,10 AM to 8:30 PM,Thursday,10 AM to 8:30 PM,Friday,10 AM to 8:30 PM,Saturday,10 AM to 8:30 PM,Sunday,Closed,FALSE,+91 79 2630 0815,9.18E+11,380015,16,181,,,,,,Gujarat,"Gandhi Park, 7, University Rd, near Sahajanand College",તુષાર ઝેરોક્ષ,4.6,https://www.google.com/maps/search/?api=1&query=Tushar%20Xerox&query_place_id=ChIJKxfMSd2EXjkRRoFiLQ6NKLg,https://tusharxerox.in/
Mahaveer Stationery and Xerox,"Sharon Park Society, 8/3, Shivranjani Flyover, near Jhansi ki Raani, Ambawadi, Ahmedabad, Gujarat 380015, India",Stationery store,,,,,,,,,,Stationery store,1.67E+19,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipM_8r8yaToroIlHj_1so6lWE52XZwgeF2q40Wn8=w531-h240-k-no,6,FALSE,23.0232765,72.5334531,Ambawadi,Monday,8:30 AM to 11 PM,Tuesday,8:30 AM to 11 PM,Wednesday,8:30 AM to 11 PM,Thursday,8:30 AM to 11 PM,Friday,8:30 AM to 11 PM,Saturday,8:30 AM to 11 PM,Sunday,11:30 AM to 3 PM,FALSE,+91 88981 85700,9.19E+11,380015,19,4,,,,,,Gujarat,"Sharon Park Society, 8/3, Shivranjani Flyover, near Jhansi ki Raani",,5,https://www.google.com/maps/search/?api=1&query=Mahaveer%20Stationery%20and%20Xerox&query_place_id=ChIJSzwseDaFXjkRizu6_cFG3-c,
RAVECHI STATIONERY & XEROX,"3, Maninagar Cross Rd, Balvatika, Archana Society, Bhairavnath, Maninagar, Ahmedabad, Gujarat 380008, India",Stationery store,,,,,,,,,,Stationery store,1.88E+18,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipNaypEZMxA9Tvz6E7bgbKByKJMm93s6YAUiLwHB=w520-h240-k-no,13,FALSE,22.9979075,72.6082509,"Balvatika, Archana Society, Bhairavnath, Maninagar",Monday,10 AM to 10 PM,Tuesday,10 AM to 10 PM,Wednesday,10 AM to 10 PM,Thursday,10 AM to 10 PM,Friday,10 AM to 10 PM,Saturday,10 AM to 10 PM,Sunday,10 AM to 10 PM,FALSE,+91 86930 56870,9.19E+11,380008,45,6,4,0,1,0,1,Gujarat,"3, Maninagar Cross Rd",રવેચી સ્ટેશનરી & ઝેરોક્સ,3.8,https://www.google.com/maps/search/?api=1&query=RAVECHI%20STATIONERY%20%26%20XEROX&query_place_id=ChIJP4Zk9t2FXjkRYdw9TjIeHho,
Akshar Enterprise,"1, 26th January Avenue, Balvatika, Maninagar, Ahmedabad, Gujarat 380022, India",Stationery store,,,,,,,,,,Stationery store,1.63E+19,Ahmedabad,TRUE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B1DTcdsLC0jMeuOpo76yVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.44798&pitch=0&thumbfov=100,1,FALSE,23.0001855,72.607508,"Balvatika, Maninagar",Monday,9:30 AM to 8:30 PM,Tuesday,9:30 AM to 8:30 PM,Wednesday,9:30 AM to 8:30 PM,Thursday,9:30 AM to 8:30 PM,Friday,9:30 AM to 8:30 PM,Saturday,9:30 AM to 8:30 PM,Sunday,9:30 AM to 8:30 PM,FALSE,+91 95580 55947,9.20E+11,380022,49,8,4,1,3,0,0,Gujarat,"1, 26th January Avenue",અક્ષર એન્ટરપ્રાઈઝ,3.4,https://www.google.com/maps/search/?api=1&query=Akshar%20Enterprise&query_place_id=ChIJ_____8KFXjkRGXNGzJpOzeE,
Raj Stationers,"Shop No. 2, XJX5+66J Gopal Plaza, Near, Maninagar Cross Rd, opposite Gandhi Complex, Balvatika, Archana Society, Bhairavnath, Maninagar, Ahmedabad, Gujarat 380008, India",Stationery store,,,,,,,,,,Stationery store,6.55E+18,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqa740Pdk46xpLH_Oj5ZhWljpQpD1cJR5rXhYqMScL-4GqvBJ2qGHAgR74aCJvON8G5OB6lCuxVQcpEn3HxEHlh3cjHLPhe4_JW-d54BzJgHJKQcNFDB6C0plxbHRS-cbngOo9d0Q=w408-h306-k-no,32,FALSE,22.9981356,72.607983,"Balvatika, Archana Society, Bhairavnath, Maninagar",Monday,10 AM to 9 PM,Tuesday,10 AM to 9 PM,Wednesday,10 AM to 9 PM,Thursday,10 AM to 9 PM,Friday,10 AM to 9 PM,Saturday,10 AM to 9 PM,Sunday,10 AM to 3:30 PM,FALSE,+91 98247 32002,9.20E+11,380008,50,1018,572,269,38,111,28,Gujarat,"Shop No. 2, XJX5+66J Gopal Plaza, Near, Maninagar Cross Rd, opposite Gandhi Complex",રાજ સ્ટેશનરી,4.3,https://www.google.com/maps/search/?api=1&query=Raj%20Stationers&query_place_id=ChIJlwg_WeeFXjkRvaMv4Of69Fo,
Navkar Xerox,"GF-2, Dharnidhar Tower, 120 Feet Ring Rd, opposite Dharnidhar Derasar, Dharnidhar Society, Yashkamal Society, Vasna, Ahmedabad, Gujarat 380007, India",Print shop,Computer repair service,Computer service,Computer store,Digital printer,Digital printing service,Graphic designer,Law firm,Legal services,Offset printing service,Print shop,4.35E+18,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEFYrkZzDiv98VBi2ZXaI9r6Yuo6cs9X2EtyZlbOh-Wa11isaHGUfYrLr3Yz59oY7KTj_epYWx2U62C-WQANKOvKF6L0eTSWO06z_8gW3oKZuALMPdXAw0oS4sLG5MOnuLB_strAcvYONNm1YiuUi0V0bQUPq0xZDxkJ5jTNs09nNbgiaXWUBTsh7LPIA8UM-PgUao=w408-h306-k-no,6,FALSE,23.0085411,72.5486358,"Dharnidhar Society, Yashkamal Society, Vasna",Monday,9 AM to 8 PM,Tuesday,9 AM to 8 PM,Wednesday,9 AM to 8 PM,Thursday,9 AM to 8 PM,Friday,9 AM to 8 PM,Saturday,9 AM to 8 PM,Sunday,Closed,FALSE,+91 79 4009 7709,9.18E+11,380007,33,9,4,1,4,0,0,Gujarat,"GF-2, Dharnidhar Tower, 120 Feet Ring Rd, opposite Dharnidhar Derasar",નવકાર ઝેરોક્ષ,3.1,https://www.google.com/maps/search/?api=1&query=Navkar%20Xerox&query_place_id=ChIJrWySsB6FXjkROGRbeb1wUTw,http://ncmnavkarxerox.wix.com/site
Pooja Stationers & Book Depot,"B-31, Mangaltirth Tower, Near Dharnidhar Char Rasta, 120 Feet Ring Rd, Sharda Nagar Society, Paldi, Ahmedabad, Gujarat 380007, India",Copy shop,Art center,Computer store,Stationery store,Courier service,Lamination service,,,,,Copy shop,2.48E+17,Ahmedabad,TRUE,IN,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGXHNa2Mhd4whKhoOAxTRgRVF3Wg3JenSL0JsXNF6KfVcK3TMfUMw0SD5xVgDEwUap1-64i9AnA44cvsjr8GsvsJcuSWmCGORkVMKYaB6tOCJS7PQVqNPGFHCNzGYT1fmmBL0jtk3wql1q6PRF-BTB5Hvz8_FM4boDOxe4S2wBB_8vZMyAR62KxM9QiQZyHrVT4DQ=w408-h306-k-no,4,FALSE,23.0095237,72.5482179,"Sharda Nagar Society, Paldi",Monday,9 AM to 9 PM,Tuesday,9 AM to 9 PM,Wednesday,9 AM to 9 PM,Thursday,9 AM to 9 PM,Friday,9 AM to 9 PM,Saturday,9 AM to 9 PM,Sunday,9 AM to 8 PM,FALSE,+91 98250 41163,9.20E+11,380007,37,50,26,15,2,5,2,Gujarat,"B-31, Mangaltirth Tower, Near Dharnidhar Char Rasta, 120 Feet Ring Rd",પૂજા સ્ટેશનર્સ & બુક ડેપો,4.2,https://www.google.com/maps/search/?api=1&query=Pooja%20Stationers%20%26%20Book%20Depot&query_place_id=ChIJB5YC6h6FXjkRbFzRpjS6cQM,
Ashok Xerox,"2G6Q+H6M, Rajshree Enclave, Shreyash Tekra Road, Shreyas Tekra, Ayojan Nagar, Ahmedabad, Gujarat 380015, India",Copy shop,Public utility,,,,,,,,,Copy shop,1.35E+19,Ahmedabad,TRUE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HwH0hgKHvod5UEkO6NzGpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.5977&pitch=0&thumbfov=100,1,FALSE,23.0114595,72.5380454,"Shreyas Tekra, Bhudarpura, Ayojan Nagar",,,,,,,,,,,,,,,FALSE,,,380015,40,1,1,0,0,0,0,Gujarat,"2G6Q+H6M, Rajshree Enclave, Shreyash Tekra Road",અશોક ઝેરોક્સ,5,https://www.google.com/maps/search/?api=1&query=Ashok%20Xerox&query_place_id=ChIJpaKmSyeFXjkRRYm6YLJ8mbs,
Vraj Xerox,"6, Shiv Complex, opposite Hirabhai Tower, Daxini Society, Maninagar, Ahmedabad, Gujarat 380008, India",Copy shop,,,,,,,,,,Copy shop,1.42E+19,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npvM7du0yTDnD4GLX6BPIvH3lsHxIovq3G-XWRmpC2mcH6Y1B1V_6cZDvl_huzP5TOGNN0uTOXOAipbPKb3fhQhvWs2NURo-S9odcGTrNd2Sf5ytWnAPo5W9P1IoSY1FRMqc_g=w408-h544-k-no,3,FALSE,22.9901381,72.6037907,"Daxini Society, Maninagar",Monday,8:30 AM to 9 PM,Tuesday,8:30 AM to 9 PM,Wednesday,8:30 AM to 9 PM,Thursday,8:30 AM to 9 PM,Friday,8:30 AM to 9 PM,Saturday,8:30 AM to 9 PM,Sunday,12 PM to 12 AM,FALSE,+91 97271 60019,9.20E+11,380008,4,43,,,,,,Gujarat,"6, Shiv Complex, opposite Hirabhai Tower",વ્રજ ઝેરોક્ષ,4.3,https://www.google.com/maps/search/?api=1&query=Vraj%20Xerox&query_place_id=ChIJn90l7-WFXjkRC06gK8zKDcU,
Umiya Xerox & Stationery,"Shop No, Vatsalya-2, 4, Vijaynagar Road, near Ladli, Narayan Pura, Ahmedabad, Gujarat 380013, India",Stationery store,,,,,,,,,,Stationery store,1.82E+19,Ahmedabad,TRUE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A8uQEgiZJBUFhW75YJ-4Ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.45642&pitch=0&thumbfov=100,1,FALSE,23.0575372,72.5530171,Narayan Pura,,,,,,,,,,,,,,,FALSE,+91 79 2743 5063,9.18E+11,380013,6,2,,,,,,Gujarat,"Shop No, Vatsalya-2, 4, Vijaynagar Road, near Ladli",ઉમિયા ઝેરોક્સ & સ્ટેશનરી,4.5,https://www.google.com/maps/search/?api=1&query=Umiya%20Xerox%20%26%20Stationery&query_place_id=ChIJ8_qnyIqEXjkRXGRsx4-pAP0,
AMBICA Stationary and XEROX,"12, Bhadveshar Flat B/h Ankur Bus Stop Ankur, 12, AEC Char Rasta, Ahmedabad, Gujarat 380013, India",Store,,,,,,,,,,Store,1.70E+19,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/p/AF1QipOUZHSbKyRFV5TcRic6-23F8aKF9D1mcSt6PtWW=w426-h240-k-no,2,FALSE,23.0571842,72.5504578,"Shankar Society 1, AEC Char Rasta, Naranpura",Monday,9 AM to 9 PM,Tuesday,9 AM to 9 PM,Wednesday,9 AM to 9 PM,Thursday,9 AM to 9 PM,Friday,9 AM to 9 PM,Saturday,9 AM to 9 PM,Sunday,11 AM to 2 PM,FALSE,+91 99989 47463,9.20E+11,380013,8,3,,,,,,Gujarat,"12, Bhadveshar Flat B/h Ankur Bus Stop Ankur, 12",શુભમ ઝેરોક્સ & સ્ટેશનરી,5,https://www.google.com/maps/search/?api=1&query=AMBICA%20Stationary%20and%20XEROX&query_place_id=ChIJkVakLJyEXjkRZNtCul5jj-s,
Vikas Computer & Xerox,"11 Maharshi Avenue, Nr. Jalaram Khaman, Shop, Ankur Rd, Naranpura, Ahmedabad, Gujarat 380013, India",Internet shop,,,,,,,,,,Internet shop,1.84E+18,Ahmedabad,FALSE,IN,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1RMstjDplwZZJJkLNsBVrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.2914&pitch=0&thumbfov=100,1,FALSE,23.0588691,72.5550899,"Jivansmruti Society, Hargovandas Patel Park Society, Naranpura",Monday,10:30 AM to 8 PM,Tuesday,10:30 AM to 8 PM,Wednesday,10:30 AM to 8 PM,Thursday,10:30 AM to 8 PM,Friday,10:30 AM to 8 PM,Saturday,10 AM to 1:30 PM,Sunday,Closed,FALSE,+91 98257 27330,9.20E+11,380013,14,0,,,,,,Gujarat,"11 Maharshi Avenue, Nr. Jalaram Khaman, Shop, Ankur Rd",,,https://www.google.com/maps/search/?api=1&query=Vikas%20Computer%20%26%20Xerox&query_place_id=ChIJKQf0r5WFXjkRHdfREe1fjBk,
Hellow Center,"Ankur Char Rasta, Ankur Rd, Rang Jyot Society, Naranpura, Ahmedabad, Gujarat 380013, India",Internet cafe,Airline ticket agency,Bus ticket agency,Copy shop,Courier service,Passport office,Print shop,Train ticket agency,Unemployment office,Visa consulting service,Internet cafe,4.60E+18,Ahmedabad,FALSE,IN,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrMEUw0rzEy75kNf633saflGBxbgRw0Eboh3S0WNvmXlzi-qk0xkwU8izTHZspW6fOWX3snkN0rBaeCmmUWtXhobA2x48KDuUJ3hoQywukOWUnxpKWEyTPvUC7SWlG6aRI_rv1t=w408-h544-k-no,3,FALSE,23.058798,72.555142,"Jivansmruti Society, Hargovandas Patel Park Society, Rang Jyot Society, Naranpura",Monday,9 AM to 9 PM,Tuesday,9 AM to 9 PM,Wednesday,9 AM to 9 PM,Thursday,9 AM to 9 PM,Friday,9 AM to 9 PM,Saturday,9 AM to 9 PM,Sunday,11:30 AM to 1:30 PM,FALSE,+91 97251 66039,9.20E+11,380013,18,38,,,,,,Gujarat,"Ankur Char Rasta, Ankur Rd",હેલો સેન્ટર,3.4,https://www.google.com/maps/search/?api=1&query=Hellow%20Center&query_place_id=ChIJr4k9Op2EXjkR3NutDUbz5T8,
Shri Umiya Xerox,"Skylon Tower, University Rd, Opposite Jahnvi Restaurent, Hollywood Basti, Gulbai Tekra, Ahmedabad, Gujarat 380015, India",Copy shop,,,,,,,,,,Copy shop,1.47E+19,Ahmedabad,TRUE,IN,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nre0vhGMLiat47g9xjyH4jDuuRakJsUm31w9CjJN_lD9DPuf_Spud7kf65QjTAM_f3UhC-u0AlJ4BmR9ml1ms6cMuqNb2qpWaYAg4Ca5QIoRJRzvAAIzosS_ZxVot8WTC4b-OPn=w408-h408-k-no,10,FALSE,23.0299124,72.5481684,"Hollywood Basti, Gulbai Tekra",Monday,10 AM to 12 AM,Tuesday,"12 to 9 AM, 10 AM to 12 AM",Wednesday,"12 to 9 AM, 10 AM to 12 AM",Thursday,"12 to 9 AM, 10 AM to 12 AM",Friday,"12 to 9 AM, 10 AM to 12 AM",Saturday,"12 to 9 AM, 10 AM to 12 AM",Sunday,12 to 9 AM,FALSE,+91 97140 60648,9.20E+11,380015,2,107,,,,,,Gujarat,"Skylon Tower, University Rd, Opposite Jahnvi Restaurent",શ્રી ઉમિયા ઝેરોક્સ,4.4,https://www.google.com/maps/search/?api=1&query=Shri%20Umiya%20Xerox&query_place_id=ChIJ51qca-mEXjkRPEWzsOxgd8s,
